日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分
20260831,5706,三井金属,プライム（内国株式）,3500,非鉄金属,7,鉄鋼・非鉄,4,TOPIX Mid400
20260831,5707,東邦亜鉛,プライム（内国株式）,3500,非鉄金属,7,鉄鋼・非鉄,7,TOPIX Small 2
20260831,570A,ｉシェアーズ　日本国債０－１年　ＥＴＦ,ETF・ETN,-,-,-,-,-,-
20260831,5711,三菱マテリアル,プライム（内国株式）,3500,非鉄金属,7,鉄鋼・非鉄,4,TOPIX Mid400
20260831,5713,住友金属鉱山,プライム（内国株式）,3500,非鉄金属,7,鉄鋼・非鉄,4,TOPIX Mid400
20260831,5714,ＤＯＷＡホールディングス,プライム（内国株式）,3500,非鉄金属,7,鉄鋼・非鉄,4,TOPIX Mid400
20260831,5715,古河機械金属,プライム（内国株式）,3500,非鉄金属,7,鉄鋼・非鉄,6,TOPIX Small 1
20260831,571A,ｉシェアーズ　日本国債１－３年　ＥＴＦ,ETF・ETN,-,-,-,-,-,-
20260831,5721,エスクリプトエナジー,スタンダード（内国株式）,3500,非鉄金属,7,鉄鋼・非鉄,-,-
20260831,5724,アサカ理研,スタンダード（内国株式）,3500,非鉄金属,7,鉄鋼・非鉄,-,-
20260831,5726,大阪チタニウムテクノロジーズ,プライム（内国株式）,3500,非鉄金属,7,鉄鋼・非鉄,6,TOPIX Small 1
20260831,5729,日本精鉱,スタンダード（内国株式）,3500,非鉄金属,7,鉄鋼・非鉄,-,-
20260831,572A,ｉシェアーズ　日本国債３－７年　ＥＴＦ,ETF・ETN,-,-,-,-,-,-
20260831,573A,ｉシェアーズ　日本国債２０年超　ＥＴＦ,ETF・ETN,-,-,-,-,-,-
20260831,5741,ＵＡＣＪ,プライム（内国株式）,3500,非鉄金属,7,鉄鋼・非鉄,6,TOPIX Small 1
20260831,5742,エヌアイシ・オートテック,スタンダード（内国株式）,3500,非鉄金属,7,鉄鋼・非鉄,-,-
20260831,574A,ＬＡＳＳＩＣ,PRO Market,5250,情報・通信業,10,情報通信・サービスその他,-,-
20260831,5753,日本伸銅,スタンダード（内国株式）,3500,非鉄金属,7,鉄鋼・非鉄,-,-
20260831,5757,ＣＫサンエツ,プライム（内国株式）,3500,非鉄金属,7,鉄鋼・非鉄,7,TOPIX Small 2
20260831,575A,前澤ホールディングス,プライム（内国株式）,3600,機械,8,機械,7,TOPIX Small 2
20260831,576A,グローバルＸ　チャイナテック・カバード・コール　ＥＴＦ,ETF・ETN,-,-,-,-,-,-
20260831,577A,グローバルＸ　シルバー　ＥＴＦ,ETF・ETN,-,-,-,-,-,-
20260831,578A,グローバルＸ　シルバー　ＥＴＦ（為替ヘッジあり）,ETF・ETN,-,-,-,-,-,-
20260831,579A,グローバルＸ　銀ビジネス　ＥＴＦ,ETF・ETN,-,-,-,-,-,-
20260831,5801,古河電気工業,プライム（内国株式）,3500,非鉄金属,7,鉄鋼・非鉄,4,TOPIX Mid400
20260831,5802,住友電気工業,プライム（内国株式）,3500,非鉄金属,7,鉄鋼・非鉄,2,TOPIX Large70
20260831,5803,フジクラ,プライム（内国株式）,3500,非鉄金属,7,鉄鋼・非鉄,2,TOPIX Large70
20260831,5805,ＳＷＣＣ,プライム（内国株式）,3500,非鉄金属,7,鉄鋼・非鉄,6,TOPIX Small 1
20260831,580A,グローバルＸ　銅ビジネス　ＥＴＦ,ETF・ETN,-,-,-,-,-,-
20260831,5816,オーナンバ,スタンダード（内国株式）,3500,非鉄金属,7,鉄鋼・非鉄,-,-
20260831,5817,ＪＭＡＣＳ,スタンダード（内国株式）,3500,非鉄金属,7,鉄鋼・非鉄,-,-
20260831,5819,カナレ電気,スタンダード（内国株式）,3500,非鉄金属,7,鉄鋼・非鉄,-,-
20260831,581A,ＧＯ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20260831,5820,三ッ星,スタンダード（内国株式）,3500,非鉄金属,7,鉄鋼・非鉄,-,-
20260831,5821,平河ヒューテック,プライム（内国株式）,3500,非鉄金属,7,鉄鋼・非鉄,7,TOPIX Small 2
20260831,5830,いよぎんホールディングス,プライム（内国株式）,7050,銀行業,15,銀行,4,TOPIX Mid400
20260831,5831,しずおかフィナンシャルグループ,プライム（内国株式）,7050,銀行業,15,銀行,4,TOPIX Mid400
20260831,5832,ちゅうぎんフィナンシャルグループ,プライム（内国株式）,7050,銀行業,15,銀行,4,TOPIX Mid400
20260831,5834,ＳＢＩリーシングサービス,グロース（内国株式）,7100,証券、商品先物取引業,16,金融（除く銀行）,-,-
20260831,5838,楽天銀行,プライム（内国株式）,7050,銀行業,15,銀行,4,TOPIX Mid400
20260831,583A,不動産流通システム,PRO Market,8050,不動産業,17,不動産,-,-
20260831,5840,日本総険,PRO Market,7150,保険業,16,金融（除く銀行）,-,-
20260831,5842,インテグラル,グロース（内国株式）,7100,証券、商品先物取引業,16,金融（除く銀行）,-,-
20260831,5843,ニッポンインシュア,スタンダード（内国株式）,7200,その他金融業,16,金融（除く銀行）,-,-
20260831,5844,京都フィナンシャルグループ,プライム（内国株式）,7050,銀行業,15,銀行,4,TOPIX Mid400
20260831,5845,全保連,スタンダード（内国株式）,7200,その他金融業,16,金融（除く銀行）,-,-
20260831,584A,ＬｉＮＫＸ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20260831,5851,リョービ,プライム（内国株式）,3500,非鉄金属,7,鉄鋼・非鉄,6,TOPIX Small 1
20260831,5852,アーレスティ,プライム（内国株式）,3500,非鉄金属,7,鉄鋼・非鉄,-,-
20260831,5857,ＡＲＥホールディングス,プライム（内国株式）,3500,非鉄金属,7,鉄鋼・非鉄,6,TOPIX Small 1
20260831,5858,ＳＴＧ,グロース（内国株式）,3500,非鉄金属,7,鉄鋼・非鉄,-,-
20260831,585A,日本バリュー・ボトムアップ株式投資戦略アクティブＥＴＦ,ETF・ETN,-,-,-,-,-,-
20260831,5866,ＷｉｚＢｉｚ,PRO Market,9050,サービス業,10,情報通信・サービスその他,-,-
20260831,5867,エスネットワークス,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20260831,5868,ロココ,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20260831,5869,早稲田学習研究会,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20260831,586A,ＮＥＸＴ　ＦＵＮＤＳ　日経エンタメ・コンテンツ株指数連動型上場投信,ETF・ETN,-,-,-,-,-,-
20260831,5870,ナルネットコミュニケーションズ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20260831,5871,ＳＯＬＩＺＥ　Ｈｏｌｄｉｎｇｓ,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20260831,587A,インベスコＱＱＱトラスト　シリーズ１,ETF・ETN,-,-,-,-,-,-
20260831,5884,クラダシ,グロース（内国株式）,6100,小売業,14,小売,-,-
20260831,5885,ジーデップ・アドバンス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20260831,5886,ＯＯＫＡＢＥ　ＧＬＡＳＳ,PRO Market,6050,卸売業,13,商社・卸売,-,-
20260831,5887,光響,PRO Market,6050,卸売業,13,商社・卸売,-,-
20260831,5888,ＤＡＩＷＡ　ＣＹＣＬＥ,グロース（内国株式）,6100,小売業,14,小売,-,-
20260831,5889,Ｊａｐａｎ　Ｅｙｅｗｅａｒ　Ｈｏｌｄｉｎｇｓ,プライム（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2
20260831,5890,オフィスバスターズ,PRO Market,6100,小売業,14,小売,-,-
20260831,5891,ＳＡＫＩＧＡＫＥホールディングス,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20260831,5892,ｙｕｔｏｒｉ,グロース（内国株式）,6100,小売業,14,小売,-,-
20260831,5893,ＲＡＶＩＰＡ,PRO Market,6100,小売業,14,小売,-,-
20260831,589A,ネイス,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20260831,5900,ダイケン,スタンダード（内国株式）,3550,金属製品,3,建設・資材,-,-
20260831,5901,東洋製罐グループホールディングス,プライム（内国株式）,3550,金属製品,3,建設・資材,4,TOPIX Mid400
20260831,5902,ホッカンホールディングス,プライム（内国株式）,3550,金属製品,3,建設・資材,7,TOPIX Small 2
20260831,5905,日本製罐,スタンダード（内国株式）,3550,金属製品,3,建設・資材,-,-
20260831,5906,エムケー精工,スタンダード（内国株式）,3550,金属製品,3,建設・資材,-,-
20260831,5909,コロナ,スタンダード（内国株式）,3550,金属製品,3,建設・資材,7,TOPIX Small 2
20260831,590A,ギフティグループ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2
20260831,5911,横河ブリッジホールディングス,プライム（内国株式）,3550,金属製品,3,建設・資材,6,TOPIX Small 1
20260831,5915,駒井ハルテック,スタンダード（内国株式）,3550,金属製品,3,建設・資材,-,-
20260831,5918,瀧上工業,スタンダード（内国株式）,3550,金属製品,3,建設・資材,-,-
20260831,591A,西條,PRO Market,6100,小売業,14,小売,-,-
20260831,5921,川岸工業,スタンダード（内国株式）,3550,金属製品,3,建設・資材,-,-
20260831,5922,那須電機鉄工,スタンダード（内国株式）,3550,金属製品,3,建設・資材,-,-
20260831,5923,高田機工,スタンダード（内国株式）,3550,金属製品,3,建設・資材,-,-
20260831,5928,アルメタックス,スタンダード（内国株式）,3550,金属製品,3,建設・資材,-,-
20260831,5929,三和ホールディングス,プライム（内国株式）,3550,金属製品,3,建設・資材,4,TOPIX Mid400
20260831,5930,文化シヤッター,プライム（内国株式）,3550,金属製品,3,建設・資材,6,TOPIX Small 1
20260831,5932,三協立山,プライム（内国株式）,3550,金属製品,3,建設・資材,7,TOPIX Small 2
20260831,5933,アルインコ,プライム（内国株式）,3550,金属製品,3,建設・資材,7,TOPIX Small 2
20260831,5936,東洋シヤッター,スタンダード（内国株式）,3550,金属製品,3,建設・資材,-,-
20260831,5938,ＬＩＸＩＬ,プライム（内国株式）,3550,金属製品,3,建設・資材,4,TOPIX Mid400
20260831,5939,大谷工業,スタンダード（内国株式）,3550,金属製品,3,建設・資材,-,-
20260831,593A,ティアフォー,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20260831,5940,不二サッシ,スタンダード（内国株式）,3550,金属製品,3,建設・資材,-,-
20260831,5941,中西製作所,スタンダード（内国株式）,3550,金属製品,3,建設・資材,-,-
20260831,5942,日本フイルコン,スタンダード（内国株式）,3550,金属製品,3,建設・資材,-,-
20260831,5943,ノーリツ,プライム（内国株式）,3550,金属製品,3,建設・資材,6,TOPIX Small 1
20260831,5945,天龍製鋸,スタンダード（内国株式）,3550,金属製品,3,建設・資材,-,-
20260831,5946,長府製作所,プライム（内国株式）,3550,金属製品,3,建設・資材,7,TOPIX Small 2
20260831,5947,リンナイ,プライム（内国株式）,3550,金属製品,3,建設・資材,4,TOPIX Mid400
20260831,5949,ユニプレス,プライム（内国株式）,3700,輸送用機器,6,自動車・輸送機,6,TOPIX Small 1
20260831,594A,ＰＲＯ　ＨＯＬＤＩＮＧＳ,PRO Market,2050,建設業,3,建設・資材,-,-
20260831,5950,日本パワーファスニング,スタンダード（内国株式）,3550,金属製品,3,建設・資材,-,-
20260831,5951,ダイニチ工業,スタンダード（内国株式）,3550,金属製品,3,建設・資材,-,-
20260831,5952,アマテイ,スタンダード（内国株式）,3550,金属製品,3,建設・資材,-,-
20260831,5955,ワイズホールディングス,スタンダード（内国株式）,3550,金属製品,3,建設・資材,-,-
20260831,5956,トーソー,スタンダード（内国株式）,3550,金属製品,3,建設・資材,-,-
20260831,5957,日東精工,プライム（内国株式）,3550,金属製品,3,建設・資材,7,TOPIX Small 2
20260831,5958,三洋工業,スタンダード（内国株式）,3550,金属製品,3,建設・資材,-,-
20260831,5959,岡部,プライム（内国株式）,3550,金属製品,3,建設・資材,7,TOPIX Small 2
20260831,595A,不二興産,PRO Market,8050,不動産業,17,不動産,-,-
20260831,5962,浅香工業,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
